name,year,runtime,ratings,stars
The Dukes of Bröxstônia,(2010–2013),1.0,6.6,★★★★★★★
K Street,(2003),30.0,6.6,★★★★★★★
Måndagsklubben,0,60.0,6.6,★★★★★★★
Uptown Comic,(2012– ),30.0,6.6,★★★★★★★
Malcolm & Eddie,(1996–2000),30.0,6.6,★★★★★★★
The Suite Life of Zack & Cody,(2005–2008),30.0,6.6,★★★★★★★
Ixion Saga DT,0,25.0,6.6,★★★★★★★
Charger Girl Ju-den Chan,(2009),24.0,6.6,★★★★★★★
Anna & Katy,0,30.0,6.6,★★★★★★★
Andante,0,60.0,6.6,★★★★★★★
Reba,(2001–2007),30.0,6.6,★★★★★★★
Back Street Girls,(2018),24.0,6.6,★★★★★★★
Yes No Maybe,0,21.0,6.6,★★★★★★★
In the Night Garden...,(2007–2009),30.0,6.6,★★★★★★★
Ground Control to Psychoelectric Girl,(2011– ),24.0,6.6,★★★★★★★
The Neighborhood,(I) (2018– ),30.0,6.6,★★★★★★★
"Kiss Him, Not Me!",(2016),23.0,6.6,★★★★★★★
Don't Wait Up,0,30.0,6.6,★★★★★★★
The Kumars at No. 42,0,30.0,6.6,★★★★★★★
"Eerie, Indiana: The Other Dimension",(1998),30.0,6.6,★★★★★★★
Stalker Chronicles,0,5.0,6.6,★★★★★★★
The Dungeon of Black Company,(2021– ),23.0,6.6,★★★★★★★
Death March to the Parallel World Rhapsody,(2018),24.0,6.6,★★★★★★★
Release the Spyce,0,24.0,6.6,★★★★★★★
Bright's Boffins,0,30.0,6.6,★★★★★★★
After You've Gone,0,45.0,6.6,★★★★★★★
Mei-chan's Butler,0,45.0,6.6,★★★★★★★
Diff'rent Strokes,(1978–1986),30.0,6.6,★★★★★★★
The Emperor's New School,(2006–2008),30.0,6.6,★★★★★★★
Lust,(2022– ),27.0,6.6,★★★★★★★
The Starter Wife,0,60.0,6.6,★★★★★★★
Family Matters,(1989–1998),30.0,6.6,★★★★★★★
Gary the Rat,(2003),30.0,6.6,★★★★★★★
The Scooby and Scrappy-Doo Puppy Hour,(1982),60.0,6.6,★★★★★★★
Soccer AM,0,180.0,6.6,★★★★★★★
Gadget Boy's Adventures in History,(1997– ),25.0,6.6,★★★★★★★
Cerní baroni,0,53.0,6.6,★★★★★★★
Unfinished Business,0,30.0,6.6,★★★★★★★
Olaf TV - Von Schubert zu Mensch,0,30.0,6.6,★★★★★★★
Autobazar Monte Karlo,0,7.0,6.6,★★★★★★★
Alfred Marks Time,0,60.0,6.6,★★★★★★★
The Girl from U.N.C.L.E.,0,60.0,6.6,★★★★★★★
Mrazivá tajemství,0,5.0,6.6,★★★★★★★
The Man Show,(1999–2014),30.0,6.6,★★★★★★★
The Wild Thornberrys,(1998–2004),30.0,6.6,★★★★★★★
The Goodwin Games,0,30.0,6.6,★★★★★★★
The Curse,0,30.0,6.6,★★★★★★★
Psychic Academy,0,9.0,6.6,★★★★★★★
Eight Is Enough,(1977–1981),60.0,6.6,★★★★★★★
The Steve Harvey Show,(1996–2002),30.0,6.6,★★★★★★★
Ace Crawford... Private Eye,0,30.0,6.6,★★★★★★★
Shuriken Sentai Ninninger,(2015–2016),25.0,6.6,★★★★★★★
"Me, You and Him",0,30.0,6.6,★★★★★★★
Sneakerhead,0,40.0,6.6,★★★★★★★
Shields and Yarnell,0,48.0,6.6,★★★★★★★
"Girlfriend, Girlfriend",(2021– ),24.0,6.6,★★★★★★★
Brush Strokes,0,30.0,6.6,★★★★★★★
Pelimies,0,30.0,6.6,★★★★★★★
Woke,(2020–2022),25.0,6.6,★★★★★★★
Fresh Fields,(1984–1986),30.0,6.6,★★★★★★★
The Legend of Dick and Dom,0,30.0,6.6,★★★★★★★
In/Spectre,(2020– ),24.0,6.6,★★★★★★★
Ann Jillian,0,30.0,6.6,★★★★★★★
"Le Flambeau, les aventuriers de Chupacabra",0,37.0,6.6,★★★★★★★
Sally4Ever,(2018),30.0,6.6,★★★★★★★
Larva Island,(2018–2019),8.0,6.6,★★★★★★★
Pink Panther & Pals,(2010–2023),25.0,6.6,★★★★★★★
Timothy Goes to School,(2000–2004),30.0,6.6,★★★★★★★
Hope & Gloria,0,30.0,6.6,★★★★★★★
Heathcliff & the Catillac Cats,(1984–1987),22.0,6.6,★★★★★★★
Dave's World,(1993–1997),30.0,6.6,★★★★★★★
Brand Spanking New Show,0,30.0,6.6,★★★★★★★
Conrad Bloom,0,30.0,6.6,★★★★★★★
Ultra City Smiths,0,18.0,6.6,★★★★★★★
Oei Jacques,0,30.0,6.6,★★★★★★★
In de Vlaamsche pot,(1990–1994),23.0,6.6,★★★★★★★
Antonella,0,60.0,6.6,★★★★★★★
Stand by Your Man,0,30.0,6.6,★★★★★★★
Belli dentro,0,24.0,6.6,★★★★★★★
Wingin' It,(2010–2013),22.0,6.6,★★★★★★★
The Dame Edna Treatment,0,47.0,6.6,★★★★★★★
Take My Wife...,0,30.0,6.6,★★★★★★★
Wipeout,(2008–2014),42.0,6.6,★★★★★★★
Afili Ask,0,120.0,6.6,★★★★★★★
"Be Cool, Scooby-Doo!",(2015–2018),23.0,6.6,★★★★★★★
Monster Musume: Everyday Life with Monster Girls,(2015– ),23.0,6.6,★★★★★★★
Good Heavens,0,30.0,6.6,★★★★★★★
Stoner Cats,0,5.0,6.6,★★★★★★★
Stockinger,0,45.0,6.6,★★★★★★★
Talkshow with Spike Feresten,(2006–2009),30.0,6.6,★★★★★★★
The Testament of Sister New Devil,(2015– ),24.0,6.6,★★★★★★★
Fantastico 5,0,140.0,6.6,★★★★★★★
Fantastico 3,0,140.0,6.6,★★★★★★★
American Dragon: Jake Long,(2005–2007),30.0,6.6,★★★★★★★
Casi ángeles,0,60.0,6.6,★★★★★★★
Mr. Belvedere,(1985–1990),30.0,6.6,★★★★★★★
Pes,0,50.0,6.6,★★★★★★★
Misery Loves Company,0,30.0,6.6,★★★★★★★
Smith and Jones in Small Doses,0,20.0,6.6,★★★★★★★
Sam Delaney's News Thing,0,30.0,6.6,★★★★★★★
Crooks Ltd.,0,48.0,6.6,★★★★★★★
Pani poni dasshu!,(2005– ),23.0,6.6,★★★★★★★
The Premise,(2021),30.0,6.6,★★★★★★★
¡Ay María qué puntería!,0,30.0,6.6,★★★★★★★
"Rory Bremner, Who Else?",0,45.0,6.6,★★★★★★★
Gekisou Sentai Carranger,(1996–1997),25.0,6.6,★★★★★★★
Kamen Rider Wizard,(2012–2013),30.0,6.6,★★★★★★★
Muscle,0,30.0,6.6,★★★★★★★
Win Ben Stein's Money,(1997–2002),30.0,6.6,★★★★★★★
The Tom Green Show,(1999– ),30.0,6.6,★★★★★★★
Creepy Crawlers,(1994– ),21.0,6.6,★★★★★★★
Earth to Ned,(2020– ),30.0,6.6,★★★★★★★
The Green Green Grass,0,50.0,6.6,★★★★★★★
Stuck,0,3.0,6.6,★★★★★★★
Movie Surfers,(1998– ),30.0,6.6,★★★★★★★
Terra Mãe,0,45.0,6.6,★★★★★★★
"Father, Dear Father in Australia",0,30.0,6.6,★★★★★★★
Computerman,0,5.0,6.6,★★★★★★★
Circus Halligalli,0,45.0,6.6,★★★★★★★
Toxic Crusaders,(1991–1993),24.0,6.6,★★★★★★★
Felix the Cat,(1958–1961),30.0,6.6,★★★★★★★
What I Like About You,(2002–2006),30.0,6.6,★★★★★★★
Abla Fahita: Drama Queen,(2021– ),25.0,6.6,★★★★★★★
Candy Cabs,0,60.0,6.6,★★★★★★★
About a Girl,(2007–2008),30.0,6.6,★★★★★★★
Hayaller Ve Hayatlar,0,45.0,6.6,★★★★★★★
The Standups,(2017– ),30.0,6.6,★★★★★★★
Power Rangers R.P.M.,(2009),22.0,6.6,★★★★★★★
Best Ed,(2008– ),11.0,6.6,★★★★★★★
Don Matteo,(2000– ),50.0,6.6,★★★★★★★
La famille Ramdam,0,26.0,6.6,★★★★★★★
Oppassen!!!,(1991–2003),30.0,6.6,★★★★★★★
Michael: Every Day,0,22.0,6.6,★★★★★★★
Girl Beats Boys,(2017– ),8.0,6.6,★★★★★★★
"Den gode, den onde & den virk'li sjove",0,28.0,6.6,★★★★★★★
Poor Devil,(2023– ),20.0,6.6,★★★★★★★
Empty Nest,(1988–1995),30.0,6.6,★★★★★★★
Fired Up,0,30.0,6.6,★★★★★★★
My Bratty Princess,0,45.0,6.6,★★★★★★★
A Private Affair,(2022– ),45.0,6.6,★★★★★★★
Shikimori's Not Just a Cutie,(2022– ),23.0,6.6,★★★★★★★
The Bad Boys of Comedy,(2005– ),30.0,6.6,★★★★★★★
De 4 van Westwijk,0,24.0,6.6,★★★★★★★
Super Bloopers and Practical Jokes,0,60.0,6.6,★★★★★★★
Happy Camp,0,120.0,6.6,★★★★★★★
My Cousin Ji Xiang,0,43.0,6.6,★★★★★★★
The Frank Skinner Show,0,60.0,6.6,★★★★★★★
Atorrantes,0,60.0,6.6,★★★★★★★
Die Rudi Carrell Show,0,45.0,6.6,★★★★★★★
Valerie,(1986–1991),30.0,6.6,★★★★★★★
Rita Rudner,0,30.0,6.6,★★★★★★★
Harald und Eddi,0,25.0,6.6,★★★★★★★
Blindspotting,(2021– ),30.0,6.6,★★★★★★★
Muromi-san,0,12.0,6.6,★★★★★★★
If I See You in My Dreams,0,7.0,6.6,★★★★★★★
Pase lo que pase,0,90.0,6.6,★★★★★★★
Dietland,0,45.0,6.6,★★★★★★★
Lab Rats,(2012–2016),22.0,6.6,★★★★★★★
"Goodbye, Mr. Kent",0,30.0,6.6,★★★★★★★
Root of All Evil,(2008– ),30.0,6.6,★★★★★★★
Station Zero,(1999),30.0,6.6,★★★★★★★
Hello Cheeky,0,30.0,6.6,★★★★★★★
Yilan Hikayesi,0,55.0,6.6,★★★★★★★
Annoying Orange HOW2,(2016– ),2.0,6.6,★★★★★★★
Hyvät herrat,0,25.0,6.6,★★★★★★★
The Merv Griffin Show,(1962–1986),60.0,6.6,★★★★★★★
Caméra café,0,7.0,6.6,★★★★★★★
Ani*Kuri15,0,1.0,6.6,★★★★★★★
Startime,0,60.0,6.6,★★★★★★★
Man Up!,0,22.0,6.6,★★★★★★★
Charlie's Colorforms City,(2019– ),23.0,6.6,★★★★★★★
Mi Tío,0,30.0,6.6,★★★★★★★
Oh Baby,(1998–2000),30.0,6.6,★★★★★★★
Working Stiffs,0,30.0,6.6,★★★★★★★
Marley's Ghosts,(2015–2016),40.0,6.6,★★★★★★★
Miss Match,0,60.0,6.6,★★★★★★★
Spatz,0,30.0,6.6,★★★★★★★
Clifford's Puppy Days,(2003–2006),30.0,6.6,★★★★★★★
Sex Ed,0,30.0,6.6,★★★★★★★
Die Wicherts von nebenan,0,48.0,6.6,★★★★★★★
Mickey,0,30.0,6.6,★★★★★★★
"Love, Reason, Get Even",0,120.0,6.6,★★★★★★★
Beverly Hills Buntz,0,30.0,6.6,★★★★★★★
The People Next Door,0,30.0,6.6,★★★★★★★
The Secret Angel,0,15.0,6.6,★★★★★★★
Working Girl,0,30.0,6.6,★★★★★★★
RIN-NE,(2015–2017),24.0,6.6,★★★★★★★
Boss in incognito,0,90.0,6.6,★★★★★★★
After Hours,0,25.0,6.5,★★★★★★
Kelsey Grammer Presents: The Sketch Show,0,30.0,6.5,★★★★★★
Demonbane,0,25.0,6.5,★★★★★★
The Hector Heathcote Show,(1959–1965),30.0,6.5,★★★★★★
Rude Dog and the Dweebs,(1989),30.0,6.5,★★★★★★
Aspen Delight,0,28.0,6.5,★★★★★★
Afterdrive,0,30.0,6.5,★★★★★★
Jack of Diamonds,0,30.0,6.5,★★★★★★
The Agency,0,35.0,6.5,★★★★★★
Friendzone,0,20.0,6.5,★★★★★★
Capitol Critters,(1992–1995),30.0,6.5,★★★★★★
Animal Kwackers,0,20.0,6.5,★★★★★★
The Russ Abbot Show,0,45.0,6.5,★★★★★★
Robotomy,(2010–2011),11.0,6.5,★★★★★★
The New Gidget,0,30.0,6.5,★★★★★★
Zigby,0,11.0,6.5,★★★★★★
Alfresco,(1983–1984),30.0,6.5,★★★★★★
Absurd,0,50.0,6.5,★★★★★★
Rikets røst,0,55.0,6.5,★★★★★★
Het zonnetje in huis,(1993–2003),30.0,6.5,★★★★★★
Heathcliff,(1980–1984),30.0,6.5,★★★★★★
The Goode Family,(2009),23.0,6.5,★★★★★★
Gigahoes,0,6.0,6.5,★★★★★★
Pat the Dog,(2017– ),7.0,6.5,★★★★★★
Bakaleya High School,0,30.0,6.5,★★★★★★
Holding,0,60.0,6.5,★★★★★★
Hardwicke House,0,30.0,6.5,★★★★★★
Christopher Crocodile,0,4.0,6.5,★★★★★★
Up All Night,(2011–2012),22.0,6.5,★★★★★★
Mr. & Mrs. Dracula,0,30.0,6.5,★★★★★★
"Father, Dear Father",0,30.0,6.5,★★★★★★
Hayat Bilgisi,0,60.0,6.5,★★★★★★
Carter,(2018–2019),42.0,6.5,★★★★★★
Bear Behaving Badly,0,25.0,6.5,★★★★★★
Dimension 404,(2017),40.0,6.5,★★★★★★
ChalkZone,(2002–2009),22.0,6.5,★★★★★★
The Neighbor,0,30.0,6.5,★★★★★★
The Trouble with Maggie Cole,(2020),46.0,6.5,★★★★★★
Koffee with Karan,(2004– ),60.0,6.5,★★★★★★
Diary of a Future President,(2020–2021),30.0,6.5,★★★★★★
The Tracy Morgan Show,0,30.0,6.5,★★★★★★
Chip and Potato,(2018– ),23.0,6.5,★★★★★★
Baby Fever,(2022– ),30.0,6.5,★★★★★★
Don't Drink the Water,0,30.0,6.5,★★★★★★
Over the Top,0,30.0,6.5,★★★★★★
Bridget Loves Bernie,0,30.0,6.5,★★★★★★
Instant Mom,(2013–2015),21.0,6.5,★★★★★★
Free Spirit,0,30.0,6.5,★★★★★★
Never the Twain,0,30.0,6.5,★★★★★★
Vita da Carlo,0,30.0,6.5,★★★★★★
Skoda lásky,0,55.0,6.5,★★★★★★
Uit het leven gegrepen: Kaat & Co,0,30.0,6.5,★★★★★★
"Rakastan, rakastan",0,22.0,6.5,★★★★★★
The Reluctant Landlord,(2018–2019),30.0,6.5,★★★★★★
Maya & Marty,0,60.0,6.5,★★★★★★
The Misadventures of Sheriff Lobo,0,60.0,6.5,★★★★★★
The Basil Brush Show,(2002–2007),25.0,6.5,★★★★★★
Mad Love,0,30.0,6.5,★★★★★★
Girls on Top,0,30.0,6.5,★★★★★★
"The Heart, She Holler",(2011–2014),11.0,6.5,★★★★★★
Whoopi,0,30.0,6.5,★★★★★★
Aída,0,60.0,6.5,★★★★★★
Viata in 3,0,5.0,6.5,★★★★★★
At Ease,0,30.0,6.5,★★★★★★
The Wilsons,0,30.0,6.5,★★★★★★
Kevin from Work,0,21.0,6.5,★★★★★★
The Who Was? Show,(2018),25.0,6.5,★★★★★★
DiResta,0,30.0,6.5,★★★★★★
Orion,0,14.0,6.5,★★★★★★
The Three Friends... and Jerry,(1999),30.0,6.5,★★★★★★
Cry Wolf,0,30.0,6.5,★★★★★★
Passion Cove,(2000–2001),28.0,6.5,★★★★★★
The New Yogi Bear Show,0,24.0,6.5,★★★★★★
Atom TV,0,22.0,6.5,★★★★★★
The Green Glove Gang,(2022– ),30.0,6.5,★★★★★★
Mighty Med,(2013–2015),30.0,6.5,★★★★★★
The Witchfinder,0,30.0,6.5,★★★★★★
Modern Love Amsterdam,(2022– ),32.0,6.5,★★★★★★
In Our Lives,0,30.0,6.5,★★★★★★
Reggie Perrin,0,30.0,6.5,★★★★★★
Lipstick Jungle,(2008–2009),60.0,6.5,★★★★★★
Rig Pigs,0,9.0,6.5,★★★★★★
¡Hola Raffaella!,0,120.0,6.5,★★★★★★
Tanner on Tanner,0,120.0,6.5,★★★★★★
El peor programa de la semana,0,100.0,6.5,★★★★★★
What a Country,0,30.0,6.5,★★★★★★
French Fields,0,30.0,6.5,★★★★★★
The Losers,0,30.0,6.5,★★★★★★
Shemesh,0,25.0,6.5,★★★★★★
Friends with Benefits,(2011),21.0,6.5,★★★★★★
Fredrikssons fabrikk,0,30.0,6.5,★★★★★★
Bizim Hikaye,(2017–2019),120.0,6.5,★★★★★★
USA High,(1997–1999),30.0,6.5,★★★★★★
Girls Bravo,(2004–2005),25.0,6.5,★★★★★★
The Michael J. Fox Show,(2013–2014),30.0,6.5,★★★★★★
Modern Love Tokyo,0,40.0,6.5,★★★★★★
That Beryl Marston...!,0,30.0,6.5,★★★★★★
Oh Hell,(2022– ),30.0,6.5,★★★★★★
Above the Line,0,30.0,6.5,★★★★★★
Superior Donuts,(2017–2018),21.0,6.5,★★★★★★
The Liver Birds,0,30.0,6.5,★★★★★★
Redd Foxx,0,60.0,6.5,★★★★★★
The Boss Baby: Back in Business,(2018–2021),25.0,6.5,★★★★★★
Jashin-chan Dropkick,(2018– ),24.0,6.5,★★★★★★
Strike Witches,(2008–2010),24.0,6.5,★★★★★★
Samurai Girls,(2010),24.0,6.5,★★★★★★
Hyakka Ryoran: Samurai Bride,(2013),24.0,6.5,★★★★★★
Didn't I Say to Make My Abilities Average in the Next Life?!,0,23.0,6.5,★★★★★★
The Adventures of Mark & Brian,0,30.0,6.5,★★★★★★
"Actually, I Am...",(2015– ),30.0,6.5,★★★★★★
Aria: The Scarlet Ammo,(2011),25.0,6.5,★★★★★★
Burst Angel,(2004),24.0,6.5,★★★★★★
Blade Dance of the Elementalers,(2014),23.0,6.5,★★★★★★
"Trillizos, ¡dijo la partera!",0,60.0,6.5,★★★★★★
Clean Freak! Aoyama Kun,0,24.0,6.5,★★★★★★
The Ambition of Oda Nobuna,(2012– ),25.0,6.5,★★★★★★
My Sweet Tyrant,0,3.0,6.5,★★★★★★
Mezzo DSA,(2003–2004),22.0,6.5,★★★★★★
The Fenn Street Gang,0,30.0,6.5,★★★★★★
Room 101,0,29.0,6.5,★★★★★★
Trinity,0,60.0,6.5,★★★★★★
Stanley,(2001–2007),30.0,6.5,★★★★★★
Meet Ricky Gervais,0,25.0,6.5,★★★★★★
All Over the Place,0,25.0,6.5,★★★★★★
Rundt på gulvet,0,50.0,6.5,★★★★★★
Clive James on TV,0,30.0,6.5,★★★★★★
O Androklis kai ta liontaria tou,0,45.0,6.5,★★★★★★
The Secret Lives of Waldo Kitty,0,30.0,6.5,★★★★★★
Distraction,0,30.0,6.5,★★★★★★
Morris Minor's Marvellous Motors,0,25.0,6.5,★★★★★★
Dennis Miller Live,(1994–2002),30.0,6.5,★★★★★★
The Hour,0,60.0,6.5,★★★★★★
15 Minutes,0,30.0,6.5,★★★★★★
Sab Khelo Sab Jeetto,0,60.0,6.5,★★★★★★
In the Land of Leadale,(2022– ),23.0,6.5,★★★★★★
The Jon Stewart Show,0,30.0,6.5,★★★★★★
Pixar in Real Life,(2019–2020),4.0,6.5,★★★★★★
The Jamie Kennedy Experiment,0,22.0,6.5,★★★★★★
Nabari no Ou,(2008),24.0,6.5,★★★★★★
Flinderella,0,45.0,6.5,★★★★★★
Cashmere Mafia,(2008),60.0,6.5,★★★★★★
Perfect Couples,(2010–2011),30.0,6.5,★★★★★★
Naked News,(1999– ),60.0,6.5,★★★★★★
Las Vega's,0,60.0,6.5,★★★★★★
Pan profesor,0,60.0,6.5,★★★★★★
Pixar Popcorn,(2021– ),19.0,6.5,★★★★★★
The Upper Hand,0,25.0,6.5,★★★★★★
Yogi's Gang,0,30.0,6.5,★★★★★★
Ruxx,0,50.0,6.5,★★★★★★
Minami-ke: Okawari,0,24.0,6.5,★★★★★★
Back to You,(2007–2008),30.0,6.5,★★★★★★
Avoidance,0,28.0,6.5,★★★★★★
Little Mosque on the Prairie,0,22.0,6.5,★★★★★★
